question_id,assunto,card_key,link_type,precision,reason
1503662,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503664,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503665,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503666,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503667,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503668,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503670,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503671,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503674,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503675,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1971396,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2034876,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),subject_overview::sinais-sonoros-antiga-res-contran-160-2004,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2076708,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),subject_overview::sinais-sonoros-antiga-res-contran-160-2004,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
27878,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
42754,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
128302,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
408945,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
434976,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
437136,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
480672,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
533626,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
548536,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
579331,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
723300,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
845010,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
910888,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
966257,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
972078,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1076022,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1123008,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1161963,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1213371,Tópicos Mesclados de Sinalização de Trânsito,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1295333,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1388885,Tópicos Mesclados de Sinalização de Trânsito,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
533489,Tópicos Mesclados do CTB (Lei nº 9.503/1997),subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
713248,Tópicos Mesclados do CTB (Lei nº 9.503/1997),subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
851792,Tópicos Mesclados do CTB (Lei nº 9.503/1997),subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
860380,Tópicos Mesclados do CTB (Lei nº 9.503/1997),subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
945312,Tópicos Mesclados do CTB (Lei nº 9.503/1997),subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
